SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;96;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;40;40;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;39;39;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1021;ges;geschiedenis;;0;0;35;6,8;35;6,8;35;6,7;35;6,7;6,8;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1022;econ;economie;;0;0;46;6,5;46;6,5;46;6,5;46;6,5;6,6;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1023;nat;natuurkunde;;0;0;62;6,5;62;6,5;62;6,8;62;6,8;6,7;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;39;6,7;39;6,7;39;7,1;39;7,1;7,0;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;57;7,2;57;7,2;57;7,1;57;7,1;7,2;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;4;7,7;4;7,7;4;8,3;4;8,3;7,8;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1028;schk;scheikunde;;0;0;68;6,5;68;6,5;68;6,5;68;6,5;6,5;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1035;nlt;natuur, leven en technologie;;0;0;21;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;14;7,0;14;7,0;14;7,4;14;7,4;7,2;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;4;7,4;4;7,4;4;7,4;4;7,4;7,3;,0
2018;02UP;00;Marnix College;0228;EDE;EDE GLD;Gelderland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,6
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;21;6,6;21;6,6;21;5,9;21;5,9;6,3;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0270;te;tekenen;;0;0;12;7,1;12;7,1;12;7,1;12;7,1;7,2;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;53;7,2;0;,0;0;,0;0;,0;7,2;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0311;fi;filosofie;;0;0;25;7,3;25;7,3;25;7,3;25;7,3;7,4;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;49;49;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;7;7;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;54;6,6;54;6,6;54;6,3;54;6,3;6,5;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;53;6,7;53;6,7;53;6,8;53;6,8;6,8;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;26;6,6;26;6,6;26;5,7;26;5,7;6,2;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;25;6,6;25;6,6;25;6,1;25;6,1;6,3;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1018;biol;biologie;;0;0;37;6,4;37;6,4;37;5,9;37;5,9;6,2;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;53;7,4;0;,0;0;,0;0;,0;7,6;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;12;12;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;38;38;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;14;7,0;14;7,0;14;6,9;14;6,9;6,8;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1022;econ;economie;;0;0;31;6,5;31;6,5;31;6,9;31;6,9;6,8;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;36;6,4;36;6,4;36;6,2;36;6,2;6,3;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;19;6,7;19;6,7;19;6,6;19;6,6;6,8;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;35;6,5;35;6,5;35;6,6;35;6,6;6,7;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;2;6,5;2;6,5;2;6,9;2;6,9;6,5;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;9;7,5;0;,0;0;,0;0;,0;7,7;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;41;7,0;41;7,0;41;5,8;41;5,8;6,5;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1039;lit;literatuur;;0;0;56;7,4;0;,0;0;,0;0;,0;7,4;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;3;6,7;3;6,7;3;7,8;3;7,8;7,3;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;1;6,4;1;6,4;1;6,5;1;6,5;6,0;,0
2018;02US;00;SGM Haags Montessori Lyc;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,7
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;21;6,9;20;6,8;21;6,2;20;6,1;6,5;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;19;6,8;19;6,8;19;6,5;19;6,5;6,7;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;53;53;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;70;6,3;70;6,3;70;6,2;70;6,2;6,3;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;70;7,0;70;7,0;70;7,2;70;7,2;7,2;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;33;7,0;33;7,0;33;6,6;33;6,6;6,8;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;23;6,7;23;6,7;23;6,0;23;6,0;6,4;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1018;biol;biologie;;0;0;31;6,5;31;6,5;31;6,1;31;6,1;6,4;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;70;7,3;0;,0;0;,0;0;,0;7,3;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;2;2;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;51;51;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;33;7,0;33;7,0;33;6,8;33;6,8;6,9;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1022;econ;economie;;0;0;47;6,7;47;6,7;47;6,9;47;6,9;6,9;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;42;6,8;42;6,8;42;6,3;42;6,3;6,6;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;24;6,7;24;6,7;24;6,8;24;6,8;6,8;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;44;6,6;44;6,6;44;7,0;44;7,0;6,8;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;2;6,6;2;6,6;2;6,6;2;6,6;7,0;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;21;7,3;0;,0;0;,0;0;,0;7,3;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;42;6,4;42;6,4;42;6,6;42;6,6;6,6;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;5;7,7;5;7,7;5;6,8;5;6,8;7,2;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1031;kumu;kunst (muziek);;0;0;2;7,4;2;7,4;2;7,2;2;7,2;7,5;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;16;7,2;0;,0;0;,0;0;,0;7,1;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;11;6,6;11;6,6;11;6,7;11;6,7;6,8;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;7;6,6;7;6,6;7;5,9;7;5,9;6,3;,0
2018;02UT;00;VCL;0518;S GRAVENHAGE;'S-GRAVENHAGE;Zuid-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,9
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;40;6,3;40;6,3;40;6,0;40;6,0;6,3;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0161;in;informatica;;0;0;23;7,6;0;,0;0;,0;0;,0;7,7;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0251;m&o;management en organisatie;;0;0;35;7,0;35;7,0;35;6,7;35;6,7;6,9;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0260;mu;muziek;;0;0;14;7,2;14;7,2;14;6,0;14;6,0;6,6;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0270;te;tekenen;;0;0;14;7,0;14;7,0;14;6,7;14;6,7;6,9;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0311;fi;filosofie;;0;0;26;6,8;26;6,8;26;6,1;26;6,1;6,5;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;117;117;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;117;6,6;117;6,6;117;6,2;117;6,2;6,5;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;116;6,8;116;6,8;116;6,8;116;6,8;6,8;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;44;7,2;44;7,2;44;6,2;44;6,2;6,7;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;62;6,4;62;6,4;62;6,3;62;6,3;6,4;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;26;7,0;26;7,0;26;6,6;26;6,6;6,8;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1007;rutl;Russische taal en literatuur;;0;0;1;8,9;1;8,9;1;7,1;1;7,1;8,0;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1018;biol;biologie;;0;0;46;6,6;46;6,6;46;6,2;46;6,2;6,4;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1019;maat;maatschappijleer;;0;0;117;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;102;102;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1021;ges;geschiedenis;;0;0;75;6,3;75;6,3;75;5,9;75;5,9;6,1;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1022;econ;economie;;0;0;57;6,8;57;6,8;57;6,2;57;6,2;6,5;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1023;nat;natuurkunde;;0;0;47;6,5;47;6,5;47;7,0;47;7,0;6,8;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1024;wisA;wiskunde A;;0;0;65;6,6;65;6,6;65;6,5;65;6,5;6,7;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1025;wisB;wiskunde B;;0;0;46;6,8;46;6,8;46;6,5;46;6,5;6,7;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1026;wisC;wiskunde C;;0;0;5;5,9;5;5,9;5;6,1;5;6,1;6,2;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1027;wisD;wiskunde D;;0;0;7;8,2;0;,0;0;,0;0;,0;8,3;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1028;schk;scheikunde;;0;0;45;7,0;45;7,0;45;6,2;45;6,2;6,7;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;31;6,8;0;,0;0;,0;0;,0;6,9;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1060;gds;godsdienst;;0;0;117;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;11;6,6;11;6,6;11;6,4;11;6,4;6,7;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1111;gtc;Griekse taal en cultuur;;0;0;6;8,0;6;8,0;6;8,0;6;8,0;8,0;,0
2018;02UV;00;Gomarus College;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,4
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;20;6,6;20;6,6;20;6,1;20;6,1;6,5;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;0161;in;informatica;;0;0;27;7,4;0;,0;0;,0;0;,0;7,6;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;17;6,2;17;6,2;17;5,7;17;5,7;5,9;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;0353;lo;lichamelijke opvoeding;G;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;76;76;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;79;6,7;79;6,7;79;6,0;79;6,0;6,4;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;79;6,9;79;6,9;79;6,5;79;6,5;6,8;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;20;6,6;20;6,6;20;6,6;20;6,6;6,5;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;56;6,5;56;6,5;56;6,1;56;6,1;6,4;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;16;7,1;0;,0;0;,0;0;,0;7,2;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1018;biol;biologie;;0;0;46;6,4;46;6,4;46;6,5;46;6,5;6,5;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1019;maat;maatschappijleer;;0;0;79;7,0;0;,0;0;,0;0;,0;7,1;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;G;8;8;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;V;60;60;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1021;ges;geschiedenis;;0;0;27;6,4;27;6,4;27;5,5;27;5,5;6,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1022;econ;economie;;0;0;33;6,1;33;6,1;33;6,5;33;6,5;6,3;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1023;nat;natuurkunde;;0;0;46;6,3;46;6,3;46;6,8;46;6,8;6,5;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1024;wisA;wiskunde A;;0;0;34;7,0;34;7,0;34;6,8;34;6,8;6,9;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1025;wisB;wiskunde B;;0;0;44;6,9;44;6,9;44;7,0;44;7,0;7,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1026;wisC;wiskunde C;;0;0;1;6,7;1;6,7;1;5,5;1;5,5;6,0;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1027;wisD;wiskunde D;;0;0;16;7,5;0;,0;0;,0;0;,0;7,6;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1028;schk;scheikunde;;0;0;53;6,1;53;6,1;53;6,1;53;6,1;6,1;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;7;7,4;7;7,4;7;6,9;7;6,9;7,3;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1031;kumu;kunst (muziek);;0;0;9;7,3;9;7,3;9;6,8;9;6,8;7,1;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1035;nlt;natuur, leven en technologie;;0;0;21;7,1;0;,0;0;,0;0;,0;7,2;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1060;gds;godsdienst;;0;0;77;7,3;0;,0;0;,0;0;,0;7,4;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;9;6,4;9;6,4;9;6,3;9;6,3;6,2;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1111;gtc;Griekse taal en cultuur;;0;0;2;7,1;2;7,1;2;6,5;2;6,5;6,5;,0
2018;02UX;00;Vechtdal College;0160;HARDENBERG;HARDENBERG;Overijssel;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,8
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;12;6,5;12;6,5;12;6,6;12;6,6;6,8;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;0161;in;informatica;;0;0;18;6,6;0;,0;0;,0;0;,0;6,7;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;12;6,2;12;6,2;12;5,4;12;5,4;5,8;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;0353;lo;lichamelijke opvoeding;G;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;26;26;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;41;6,1;41;6,1;41;5,9;41;5,9;6,0;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;41;6,5;41;6,5;41;6,7;41;6,7;6,6;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;9;7,0;9;7,0;9;6,4;9;6,4;6,8;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;35;5,9;35;5,9;35;6,2;35;6,2;6,1;,0
2018;02UX;06;Vechtdal College;0175;OMMEN;OMMEN;Overijssel;VWO;1018;biol;biologie;;0;0;23;6,3;23;6,3;23;6,1;23;6,1;6,2;,0
