SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;108;6,5;108;6,5;108;6,2;108;6,2;6,4;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;108;6,9;108;6,9;108;7,0;108;7,0;7,0;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;18;6,4;18;6,4;18;6,1;18;6,1;6,2;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;23;6,6;23;6,6;23;6,3;23;6,3;6,6;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1018;biol;biologie;;0;0;64;6,3;64;6,3;64;6,1;64;6,1;6,2;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;108;6,6;0;,0;0;,0;0;,0;6,6;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;108;7,3;0;,0;0;,0;0;,0;7,3;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;60;6,4;60;6,4;60;6,2;60;6,2;6,3;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1022;econ;economie;;0;0;62;6,6;62;6,6;62;5,9;62;5,9;6,3;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;25;6,0;25;6,0;25;5,9;25;5,9;6,0;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;71;6,5;71;6,5;71;6,5;71;6,5;6,5;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;36;6,1;36;6,1;36;6,4;36;6,4;6,3;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1027;wisD;wiskunde D;;0;0;12;6,2;0;,0;0;,0;0;,0;6,2;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1028;schk;scheikunde;;0;0;49;6,2;49;6,2;49;6,4;49;6,4;6,4;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;19;7,6;19;7,6;19;7,1;19;7,1;7,4;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;25;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1060;gds;godsdienst;;0;0;108;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;08SG;00;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,8
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;0131;ak;aardrijkskunde;;0;0;38;6,2;38;6,2;38;6,7;38;6,7;6,4;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;0161;in;informatica;;0;0;20;6,0;0;,0;0;,0;0;,0;6,1;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;0251;m&o;management en organisatie;;0;0;39;5,9;39;5,9;39;6,6;39;6,6;6,3;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;0353;lo;lichamelijke opvoeding;V;86;86;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;86;6,2;86;6,2;86;6,1;86;6,1;6,2;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;86;6,6;86;6,6;86;7,0;86;7,0;6,8;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;16;5,9;16;5,9;16;6,1;16;6,1;6,1;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;32;6,1;32;6,1;32;6,2;32;6,2;6,3;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1018;biol;biologie;;0;0;30;5,9;30;5,9;30;6,3;30;6,3;6,2;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1019;maat;maatschappijleer;;0;0;82;6,5;0;,0;0;,0;0;,0;6,5;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;84;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;2;2;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1021;ges;geschiedenis;;0;0;55;6,0;55;6,0;55;6,5;55;6,5;6,3;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1022;econ;economie;;0;0;57;6,2;57;6,2;57;6,6;57;6,6;6,4;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1023;nat;natuurkunde;;0;0;20;5,9;20;5,9;20;6,9;20;6,9;6,5;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1024;wisA;wiskunde A;;0;0;71;6,1;71;6,1;71;6,9;71;6,9;6,5;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1025;wisB;wiskunde B;;0;0;9;5,5;9;5,5;9;7,4;9;7,4;6,6;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1028;schk;scheikunde;;0;0;31;5,7;31;5,7;31;6,6;31;6,6;6,2;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;13;6,9;13;6,9;13;7,2;13;7,2;7,2;,0
2018;08SG;06;CVO Apeldoorn;0200;APELDOORN;APELDOORN;Gelderland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;26;6,4;26;6,4;26;6,4;26;6,4;6,4;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;0161;in;informatica;;0;0;28;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;55;6,7;55;6,7;55;6,6;55;6,6;6,7;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;71;71;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;69;69;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;140;6,0;140;6,0;140;6,3;140;6,3;6,1;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;140;6,4;140;6,4;140;6,9;140;6,9;6,7;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;21;6,6;21;6,6;21;6,0;21;6,0;6,2;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;39;5,9;39;5,9;39;5,8;39;5,8;5,8;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;67;6,7;67;6,7;67;6,5;67;6,5;6,6;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;140;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;122;7,2;0;,0;0;,0;0;,0;7,2;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;9;9;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;9;9;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;84;6,0;84;6,0;84;6,3;84;6,3;6,2;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1022;econ;economie;;0;0;83;6,2;83;6,2;83;6,1;83;6,1;6,2;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;52;6,3;52;6,3;52;6,8;52;6,8;6,6;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;102;6,8;102;6,8;102;6,2;102;6,2;6,5;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;32;6,2;32;6,2;32;6,7;32;6,7;6,4;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1027;wisD;wiskunde D;;0;0;5;7,4;0;,0;0;,0;0;,0;8,0;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;58;6,3;58;6,3;58;6,8;58;6,8;6,5;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;13;7,2;13;7,2;13;6,0;13;6,0;6,7;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1031;kumu;kunst (muziek);;0;0;6;6,9;6;6,9;6;6,4;6;6,4;6,7;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;32;6,5;32;6,5;32;6,2;32;6,2;6,3;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;6;7,2;0;,0;0;,0;0;,0;7,2;,0
2018;08VU;00;Chr SGM Willem v Oranje;1963;HOEKSCHE WAARD;OUD-BEIJERLAND;Zuid-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;52;6,1;52;6,1;52;5,9;52;5,9;6,1;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;57;5,9;57;5,9;57;6,1;57;6,1;6,1;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;156;156;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;163;6,4;163;6,4;163;6,1;163;6,1;6,3;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;162;6,5;162;6,5;162;6,5;162;6,5;6,5;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;41;6,5;41;6,5;41;5,6;41;5,6;6,1;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;24;6,2;24;6,2;24;5,7;24;5,7;6,0;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;66;6,3;66;6,3;66;6,0;66;6,0;6,2;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;159;6,7;0;,0;0;,0;0;,0;6,8;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;157;6,9;0;,0;0;,0;0;,0;7,0;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;106;6,3;106;6,3;106;6,4;106;6,4;6,3;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1022;econ;economie;;0;0;107;5,9;107;5,9;107;6,1;107;6,1;6,0;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;37;6,0;37;6,0;37;6,3;37;6,3;6,2;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;121;6,6;121;6,6;121;6,6;121;6,6;6,6;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;37;6,3;37;6,3;37;6,7;37;6,7;6,5;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;57;5,7;57;5,7;57;6,3;57;6,3;6,1;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;11;6,9;11;6,9;11;6,8;11;6,8;6,6;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;26;6,1;26;6,1;26;5,9;26;5,9;6,1;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;21;6,4;0;,0;0;,0;0;,0;6,4;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;50;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;10AN;03;Scala College;0484;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;Zuid-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,5
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;0131;ak;aardrijkskunde;;0;0;83;6,3;83;6,3;83;6,4;83;6,4;6,3;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;0251;m&o;management en organisatie;;0;0;62;6,7;62;6,7;62;6,7;62;6,7;6,8;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;0260;mu;muziek;;0;0;11;6,5;11;6,5;11;6,2;11;6,2;6,4;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;0270;te;tekenen;;0;0;29;6,7;29;6,7;29;6,0;29;6,0;6,3;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;0301;anw;algemene natuurwetenschappen;;0;0;8;7,8;0;,0;0;,0;0;,0;7,8;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;0353;lo;lichamelijke opvoeding;V;269;269;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;270;6,4;270;6,4;270;6,2;270;6,2;6,3;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1002;entl;Engelse taal en literatuur;;0;0;274;6,6;274;6,6;274;6,7;274;6,7;6,7;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1003;fatl;Franse taal en literatuur;;0;0;54;6,1;54;6,1;54;6,0;54;6,0;6,1;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;116;6,4;116;6,4;116;5,9;116;5,9;6,3;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1018;biol;biologie;;0;0;128;6,2;128;6,2;128;6,2;128;6,2;6,3;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1019;maat;maatschappijleer;;0;0;266;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;236;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;5;5;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;20;20;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1021;ges;geschiedenis;;0;0;151;6,5;151;6,5;151;6,2;151;6,2;6,4;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1022;econ;economie;;0;0;153;6,1;153;6,1;153;6,6;153;6,6;6,4;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1023;nat;natuurkunde;;0;0;86;6,5;86;6,5;86;6,9;86;6,9;6,7;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1024;wisA;wiskunde A;;0;0;163;6,6;163;6,6;163;6,5;163;6,5;6,6;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1025;wisB;wiskunde B;;0;0;81;6,7;81;6,7;81;6,8;81;6,8;6,7;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1027;wisD;wiskunde D;;0;0;14;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1028;schk;scheikunde;;0;0;121;6,4;121;6,4;121;6,1;121;6,1;6,3;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1034;maw;maatschappijwetenschappen;;0;0;56;6,3;56;6,3;56;5,5;56;5,5;5,9;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;24;6,6;0;,0;0;,0;0;,0;6,6;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;27;7,4;0;,0;0;,0;0;,0;7,5;,0
2018;10LU;00;Reg Sgm 't Rijks;0748;BERGEN OP ZOOM;BERGEN OP ZOOM;Noord-Brabant;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,7
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;0131;ak;aardrijkskunde;;0;0;39;6,3;39;6,3;39;5,7;39;5,7;6,1;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;0161;in;informatica;;0;0;28;7,2;0;,0;0;,0;0;,0;7,3;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;0251;m&o;management en organisatie;;0;0;30;5,6;30;5,6;30;6,4;30;6,4;6,0;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;0270;te;tekenen;;0;0;10;6,7;9;6,7;10;5,5;9;5,5;6,3;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;0353;lo;lichamelijke opvoeding;G;68;68;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;0353;lo;lichamelijke opvoeding;V;51;51;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;119;6,2;119;6,2;119;6,0;119;6,0;6,2;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;1002;entl;Engelse taal en literatuur;;0;0;119;6,1;119;6,1;119;7,0;119;7,0;6,6;,0
2018;11NY;00;Reg Sgm Broklede;1904;STICHTSE VECHT;BREUKELEN UT;Utrecht;HAVO;1003;fatl;Franse taal en literatuur;;0;0;20;6,2;18;6,2;20;6,1;18;6,3;6,3;,0
